Activity,comp0,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19
WALKING_DOWNSTAIRS,0.02726338327871828,0.027858700018905162,-0.0011678757996716727,-0.0023727676438855074,0.009728035655629923,-0.027209976057446076,-0.02114833647947346,0.03152756007774987,-0.0034630409245249533,0.04047757981527164,-0.002537134961149287,-0.005916936056511318,0.0041284974517278,-0.0004529493469160595,0.00035860219580674454,0.0007956502551347282,0.0023533608962318896,0.0019273459797601853,-0.008186029718796553,-0.01795976311314247
WALKING_DOWNSTAIRS,0.02487680746349531,0.024313224569502023,-0.0009779951524026222,-0.0018437021359579073,0.007294266157428457,-0.01819881743119447,-0.013163498291687569,0.01757495317096752,-0.001074036862331944,0.010202580886873968,0.0006528927389400017,0.0037755718008535798,-0.005083708909655834,-0.0014220612625317102,-0.0023092901184383332,0.006049923314450035,0.004915472995959016,-0.001015322020705431,0.0038147438465101456,-0.007101490659723456
WALKING_DOWNSTAIRS,0.02409924787545167,0.023147303501106997,-0.0009151085384709576,-0.001668214984126715,0.006481484046104706,-0.015167978010565263,-0.010471184400277025,0.012857824500558484,-0.0002577368400415107,-0.00013330335141893487,0.0017404482875227239,0.007084241373930751,-0.008235914749265815,-0.001766832805947293,-0.003229705351047743,0.007948102168790034,0.0060064245201352584,-0.0018995503293383405,0.0077389775596010376,-0.0038682700833598135
WALKING_DOWNSTAIRS,0.023883367040804876,0.022838795991504804,-0.000899108710963542,-0.0016262051632821857,0.006292706425382216,-0.014513721431554716,-0.009911309686886763,0.01192254841377694,-0.00011688848994418383,-0.001839409540308974,0.001895805629628281,0.007519585795133372,-0.00861566166441783,-0.0017935694570122397,-0.0033121407334453863,0.008049387546709159,0.005980916207846152,-0.0020297203548942,0.008197836821223551,-0.003181514862227997
WALKING_DOWNSTAIRS,0.024207844551391862,0.02330313040304753,-0.0009232455611304152,-0.0016912520463220786,0.006582704777820149,-0.01553124394904193,-0.010790408046516077,0.013412093182911733,-0.00034786309392349687,0.0010996238342422756,0.001609291138845007,0.006674851220113229,-0.007832418636587232,-0.0017335218627802505,-0.0030910302592803457,0.007628803655177226,0.005848919823167624,-0.0016700851023642767,0.006600445274148634,-0.005179673793122957
WALKING_DOWNSTAIRS,0.023352609479787855,0.022139223587114204,-0.0008653230976948191,-0.0015446567336696898,0.005953829349893555,-0.013516986418620975,-0.009132640504921708,0.010778691381460082,-1.8734470256458313e-05,-0.0029097509567493013,0.0018971695478403668,0.007390518258986507,-0.008373837932879165,-0.0016944836704100058,-0.0031667489957842203,0.007606474393583633,0.005552244033471043,-0.0020351506549055147,0.008234937944759694,-0.0020169659884880144
WALKING_DOWNSTAIRS,0.023432952915192314,0.022240672135877257,-0.0008700210095993443,-0.0015551729795863205,0.005995500446278717,-0.013621818751042774,-0.009205581516337769,0.010864986951170398,-1.572456125105015e-05,-0.002986937016537425,0.001926268836895334,0.007503579706037683,-0.00850362140790754,-0.0017204062940083661,-0.0032190508562998806,0.007737371350784844,0.005645072080019104,-0.0020783116587090853,0.008416052627334086,-0.0020025811894314027
WALKING_DOWNSTAIRS,0.024965252065260145,0.024453677293651346,-0.0009859221193686432,-0.0018679812137464725,0.007408250660829107,-0.018654799970281213,-0.013583338165972085,0.018343916365204237,-0.0012193690086044647,0.01217378884449013,0.00042282483179577384,0.003036801764384866,-0.00433936633213319,-0.0013364534757656235,-0.002050231653334545,0.005428506960683657,0.004521515335820979,-0.000706496500325779,0.0022388282321591157,-0.008506951211258997
WALKING_DOWNSTAIRS,0.025600962657237783,0.02543657711353766,-0.001040157234247964,-0.0020280762053765224,0.00815245938883163,-0.021530903807514462,-0.016186115890122824,0.023008895925571902,-0.0020639330917838904,0.0231762447666076,-0.000801443271894854,-0.000783409139007212,-0.0006117155219475912,-0.0009162953828239627,-0.000884999355557937,0.00293194559140397,0.0030876926823414606,0.000517210098720867,-0.003141660472653045,-0.012825578581623772
WALKING_DOWNSTAIRS,0.024681369968845075,0.02399886975510947,-0.0009601762869091566,-0.001791324650789129,0.007042222332062267,-0.017198692334994468,-0.012251227880555188,0.015927595860392302,-0.0007644207447792829,0.00628131835106558,0.001089052266285479,0.005129907392280082,-0.0063961175579588725,-0.0015876820523224172,-0.0027020701023987245,0.006891682840182794,0.005491913172728288,-0.001268754727236076,0.004914901140456344,-0.006826582796628291
WALKING_DOWNSTAIRS,0.02393330176194028,0.022953974726928374,-0.0009069677412324776,-0.0016536629234561037,0.00643453690090826,-0.015149181280443087,-0.010518338170566499,0.013073456561650142,-0.00035109109663652733,0.0012220566004859357,0.0015259928437291693,0.006344082615243118,-0.007449925732413026,-0.0016476853420711816,-0.00294178623973848,0.00727443975184883,0.005607542989888003,-0.0015643955084908394,0.006291093243428214,-0.004898658644016887
WALKING_DOWNSTAIRS,0.023490714035961015,0.022313301226002565,-0.0008733672970152612,-0.0015624905471481414,0.006024466567512716,-0.01369229920258249,-0.009253049928613854,0.010916910271630725,-1.1417949576151667e-05,-0.003075649404655618,0.0019515176382349404,0.007599270093340352,-0.00861185491539766,-0.0017403804137259779,-0.0032621533437923365,0.007843827397327764,0.005717989788533356,-0.0021171837813278873,0.008579995632413689,-0.001961213761797293
WALKING_DOWNSTAIRS,0.023526649890599504,0.022364595693678192,-0.0008760226518261876,-0.0015693687377710441,0.006055434569912775,-0.013798669124968209,-0.009343517812095756,0.011066729857136665,-3.348702490083525e-05,-0.0028114740976727614,0.0019287236863263447,0.007537046755899112,-0.00855911887997097,-0.0017369640586471671,-0.0032518743988018775,0.007831794735664295,0.00572012513161268,-0.002102709400312192,0.008519676074878926,-0.0020609918094418394
WALKING_DOWNSTAIRS,0.02463248492300537,0.023917774593952314,-0.000955474824284988,-0.0017774276211936155,0.0069737215405725785,-0.01692029794443235,-0.01199511749408157,0.015461041231359829,-0.0006752433167484319,0.00515973041582611,0.0012156936783100545,0.005521414407719409,-0.006772962018261359,-0.0016387881831277666,-0.0028085693465145787,0.007099712373286002,0.005619267103289425,-0.0013316675101831767,0.0050984552664292875,-0.006890066553799134
WALKING_DOWNSTAIRS,0.02317008592975242,0.021903238208264692,-0.0008541321557607214,-0.0015184688416920455,0.0058470279427549916,-0.013220307094543946,-0.008909596002633356,0.010471244761517671,-2.411679493189145e-06,-0.003045536472977082,0.0018698007868468418,0.007257940946295893,-0.008203395245287518,-0.0016501990182806387,-0.003088858544503359,0.007395202336136817,0.005377687599698541,-0.0019980007539267815,0.008076983795357737,-0.0017932188132855757
WALKING_DOWNSTAIRS,0.023337028089337776,0.02212303263813325,-0.0008647369733108871,-0.0015437510483161927,0.005952655803388228,-0.013529921564950196,-0.009150569134315978,0.010822861733810156,-3.210518078305741e-05,-0.002741799621180105,0.0018738548859574798,0.007314766397753007,-0.008297830827248692,-0.0016813628963631073,-0.003143952474759423,0.007559338662593302,0.005521833169301482,-0.002022164033639145,0.008197673463667444,-0.001989325960484802
WALKING_DOWNSTAIRS,0.024387901057534616,0.023595442364011718,-0.0009399252376328121,-0.0017395152478350332,0.006818193419299902,-0.016468586333829804,-0.011644823249108614,0.014952343526742748,-0.0006355414698698983,0.004700225831558501,0.0012086738274171716,0.005441460661321614,-0.006647323284279369,-0.0015833443601152386,-0.0027498789263861864,0.00695181339684606,0.005477576990879285,-0.0013703327655951224,0.005469740963156809,-0.005861573766014071
WALKING_UPSTAIRS,0.026719173651386385,0.026925058905392072,-0.0011122848500310354,-0.0022254837006226535,0.008905164286139182,-0.023667888175702124,-0.017834414942559943,0.025381043225386694,-0.0021323224454525285,0.02514066693865191,-0.0007522627038706279,-0.00037588683751784796,-0.0011935422174878224,-0.0014484469733126975,-0.0010243087350645678,0.003691803785395558,0.005569693704086381,0.003365990542075977,-0.01603283287590573,-0.03682031278657413
WALKING_UPSTAIRS,0.02635990906943181,0.02633104018631347,-0.001077920686265029,-0.002113934909530906,0.00838378823621516,-0.021541687959793818,-0.015859694729820538,0.02173309139258204,-0.0014433569317576379,0.01574710062986446,0.00036205461968498556,0.0031896831519736607,-0.004760749626992215,-0.0018325869008898826,-0.0022261673626813912,0.006291437038411321,0.006735395193970482,0.0015427085164671972,-0.008095510855907536,-0.02854938989895345
WALKING_UPSTAIRS,0.02530657326131419,0.024765737392497645,-0.0009940001216634017,-0.0018680083975843693,0.007286857617670021,-0.017479660065348235,-0.012243299028389875,0.015366162538132621,-0.0003819848830755712,0.001343029509397162,0.001937389299684028,0.00809143455296951,-0.009558965578163981,-0.0022284736268118003,-0.0038088052201189315,0.009590961597519336,0.007763406351945781,-0.0014867478826445669,0.0053629223132470255,-0.012078898728101112
WALKING_UPSTAIRS,0.025841476458468324,0.025512945886130418,-0.0010320011842894423,-0.001970224315967178,0.00772528184460496,-0.018944364191618077,-0.013479713824509,0.017399725220275903,-0.000657221958131497,0.004963667317620489,0.0016200872274810532,0.007194215134298266,-0.008758590587784212,-0.002229651770014747,-0.003584294849467444,0.00922652623082712,0.007904241617774466,-0.0007773167744790611,0.002169707956975681,-0.01699336515136637
WALKING_UPSTAIRS,0.027089073011232583,0.02727122877651604,-0.0011221401824898826,-0.0022159127264722816,0.00878709364441182,-0.022561386952302927,-0.016565839245308186,0.022549179745383775,-0.0013911356886939696,0.014682205774200624,0.0007144311344703238,0.004553693227800028,-0.00632783420627058,-0.002158947537956838,-0.002861122925059747,0.007914721879838335,0.007966516920588005,0.0011246060186543868,-0.006397899206600193,-0.02940935183292043
WALKING_UPSTAIRS,0.026668563318779117,0.026646141451969897,-0.00108859264191366,-0.0021177106042443803,0.00834653308240718,-0.020918335609942277,-0.015097860892554184,0.0199529187505646,-0.0009503896066281526,0.008717313347660922,0.0013752400132472837,0.006620328433033937,-0.008359300291197486,-0.002337999416106609,-0.0035343199180670774,0.009332319575128183,0.008455460304863485,-0.00010438360911123356,-0.0009533370226851389,-0.022937840491777772
WALKING_UPSTAIRS,0.027097519501006757,0.027339307638933177,-0.0011281372939667075,-0.002244496580799662,0.008932163734382291,-0.023271997145299515,-0.017272145216069033,0.023947547227630532,-0.0016908031224208318,0.01888354402218208,0.00017312785963736007,0.002777458848502259,-0.0045120863522547655,-0.0019418586109535359,-0.002226388430454904,0.006506149998998832,0.007290242056502654,0.002051001560450923,-0.010391412877520538,-0.03328319379888497
WALKING_UPSTAIRS,0.025999518915082134,0.02587436616952804,-0.0010568152650806478,-0.0020689686755038694,0.008208988677343841,-0.021161776848717638,-0.015637523825052985,0.0215888843746987,-0.0015249449054441566,0.01712481166514211,7.30358201300425e-05,0.0021284017241163526,-0.0035836278077227795,-0.0016304981380071333,-0.0017633868947973233,0.005175794774144014,0.006036203403243152,0.0020385289324395517,-0.010103250298888495,-0.029451672804349162
WALKING_UPSTAIRS,0.025806691927856333,0.02562663024598797,-0.0010451816538622888,-0.0020421779274831632,0.008104156079146631,-0.02090142103904518,-0.015459788104617834,0.021389909000533627,-0.0015433747107461183,0.017440172515667415,-2.2812868192614644e-05,0.00176132417341683,-0.0031673584824171083,-0.0015411764309970284,-0.00160136233452362,0.004773115740094788,0.00571817741235359,0.0021087245752753284,-0.010313861605558998,-0.02888533163401244
WALKING_UPSTAIRS,0.026400374795648898,0.026336809741881094,-0.0010758605877217004,-0.0020976694998886486,0.00829021142311782,-0.021010375902590406,-0.015308079181619015,0.020595138650333036,-0.0011787086895002348,0.012035021119071503,0.0008616972528598604,0.004849369968662261,-0.00647666714459512,-0.0020548830768716843,-0.0028373619378102223,0.0076836539084981555,0.007458879596799442,0.0006957995779251145,-0.004408309276808119,-0.02522555308940889
WALKING_UPSTAIRS,0.025773299427920178,0.02547756607826108,-0.0010329956646727943,-0.0019860304230300977,0.007821408846330043,-0.01953189636036103,-0.014102224803847879,0.018707791364713386,-0.0009702692529865693,0.00939335793374382,0.0010148442243606193,0.005171533991603986,-0.006656539950353125,-0.001954796006833268,-0.002826121673168287,0.007482618317266704,0.006983237589621947,0.00027308277021406024,-0.0024363114488792866,-0.021116434565122816
WALKING_UPSTAIRS,0.02430701168746395,0.023409789000272786,-0.0009269634777633083,-0.001696531509127102,0.006573110272408438,-0.015289583516911705,-0.010487343493092906,0.012687338579150277,-0.00012215919795587098,-0.0018787284066900001,0.00205661099167994,0.008196856206357832,-0.009432820448459583,-0.0020154769219307114,-0.0036531024810958906,0.008969405960048004,0.0068249843845334945,-0.0020271996972575854,0.007968321877178865,-0.005839633046234565
WALKING_UPSTAIRS,0.024695121296150462,0.023925557935477307,-0.0009519624196780648,-0.0017578414095957816,0.006823966803643709,-0.016010305588637,-0.011039824441219535,0.013470429274589503,-0.00016872087605365366,-0.0014095792295746902,0.0021120399289839883,0.008491174949419766,-0.009826936034189819,-0.0021363527492882016,-0.003838231310918011,0.009490773103758074,0.007307004354788587,-0.0020344621601046183,0.007921175139678034,-0.00720785912287989
WALKING_UPSTAIRS,0.025703112160106664,0.025355469504654785,-0.0010256567637392004,-0.0019614196080524646,0.00770295885131502,-0.019026544982726303,-0.013624001737251394,0.017805416684987047,-0.0007909615885490334,0.006936797870374685,0.001318502694368888,0.006155390060390721,-0.007653072510395952,-0.0020701755001094058,-0.003169951552043263,0.00824385055371075,0.007341789574243383,-0.00024138729727799733,-0.00019203830408835701,-0.01887499856705408
WALKING_UPSTAIRS,0.026791994221085354,0.026746430975995734,-0.001090409228014489,-0.002106799254313774,0.00826996631619759,-0.02036803580479843,-0.014494415152606006,0.018650717237903368,-0.0006299872400157964,0.004145774078979484,0.002006395291416223,0.008732623155842098,-0.010555639154056422,-0.00262205022958705,-0.004326006110957654,0.01113659926843173,0.00937197784533615,-0.0012362719804480213,0.003963567714662536,-0.01839797698575321
WALKING_UPSTAIRS,0.026301393527522702,0.026111730102617296,-0.001060453080353646,-0.002037389093172502,0.0079938112679937,-0.019657536941006814,-0.013995045724456945,0.01805382796961066,-0.0006540005438952592,0.004723951425780686,0.0017863496287092852,0.007869298826844283,-0.009555058455568335,-0.002412807650192133,-0.003914236227734525,0.010082021927082569,0.008590029904698248,-0.0009342385454823506,0.0027287872787196874,-0.018054268944225942
WALKING_UPSTAIRS,0.02562890847038682,0.025254229590096502,-0.0010206155144917768,-0.001948557056019633,0.007648556723506372,-0.01885542520258973,-0.013484775344506435,0.01758813308279715,-0.0007663093753483224,0.00663328452402791,0.0013357665844582172,0.00619133182672145,-0.007673150873389903,-0.002061637674251612,-0.003168484236250128,0.008231547767197367,0.007320874020708904,-0.0002598596897422892,-6.274231678793562e-05,-0.018596150706224286
WALKING_UPSTAIRS,0.02653540270718827,0.026613712106955366,-0.0010939902947742382,-0.0021661908690788676,0.00862384425370612,-0.022508521223495188,-0.016754902661772233,0.023382725198173984,-0.00174956037555584,0.01999109964680999,-0.0001438492740468828,0.0015649357351007252,-0.0031289785934010177,-0.0016685444803307907,-0.001665654021569158,0.005091540551247387,0.0062818630225753855,0.0025148882480417714,-0.012292199281713878,-0.03325171480354985
WALKING_UPSTAIRS,0.026075359078337447,0.02586121810793262,-0.0010507164005575285,-0.0020251442240034213,0.0079714097803244,-0.01986234857047398,-0.014299880032941524,0.018850225123434327,-0.0009032032720529851,0.008302008903895694,0.001251409546096667,0.006040867151198585,-0.0076239176718292286,-0.002129478567938194,-0.0032064414766559786,0.008417413184737703,0.007597972848767853,-0.0001061532107571139,-0.0008624835756537951,-0.020560302732536284
WALKING_UPSTAIRS,0.024476725080573938,0.023657619703776767,-0.0009400396110397206,-0.0017338966595686384,0.006736891440699344,-0.015873259194543455,-0.010996850035584359,0.013562225362101707,-0.00025676895670917726,-5.742181500058364e-05,0.001871162503518851,0.007635589475057289,-0.008896307273410486,-0.0019854902144381178,-0.0034810011457263464,0.008624746319704338,0.0067682113592455444,-0.0016286230679519167,0.0061555371687255,-0.008289658395243966
WALKING_UPSTAIRS,0.0242977186618038,0.023390283297452123,-0.0009256810350160132,-0.0016916818821130395,0.006550011732658234,-0.01518841770609994,-0.010390748008963413,0.012503710990749907,-8.63288183914022e-05,-0.002382689208266259,0.002118875134823572,0.008398414530108247,-0.009637158534476359,-0.0020363210647986515,-0.0037249343786480726,0.009127209827368346,0.006885476692312701,-0.0021575584885583005,0.008548047854184672,-0.005179085356507789
WALKING_UPSTAIRS,0.024460847606933147,0.02360983605820605,-0.0009364396584417841,-0.0017186281669405927,0.006661023851346622,-0.015516117367665923,-0.01064646605306788,0.012876806968159096,-0.00011365741302612216,-0.002075799654349204,0.0021297787426848317,0.008483655347929952,-0.009765293883633097,-0.002085038549165323,-0.0037903126924330884,0.009322094156092975,0.007087501409609064,-0.002127526283349501,0.008379699361200693,-0.005962239339660512
WALKING_UPSTAIRS,0.02609683248592094,0.025910670841174765,-0.0010541391672665803,-0.002039303114650099,0.00803917475495393,-0.020173294831437042,-0.014603371468769968,0.01944187259533935,-0.001024414328810589,0.010044616210563692,0.0010262781599624758,0.005299891816456536,-0.006861477350986031,-0.002045637825145747,-0.002930854213141688,0.007801306685519162,0.007348971575191992,0.0003838523127013585,-0.003018506465006766,-0.022930986481594855
WALKING_UPSTAIRS,0.026822789450945052,0.026816959015376444,-0.0010952459556608793,-0.0021262203274738673,0.008363143059720624,-0.02078918890913345,-0.014902186749685742,0.019438071274032714,-0.0007887585676738064,0.0064032305444704325,0.001721310979968538,0.007801092371004398,-0.009603907458950699,-0.002519572694170643,-0.003987413613801892,0.01038470323343107,0.009061914230810342,-0.0006494737166714749,0.0013675004236803686,-0.021260074396567907
WALKING_UPSTAIRS,0.02587128527586635,0.02553194674373213,-0.0010319292592489869,-0.001965361421658315,0.00769351336726318,-0.018741373251156625,-0.013262916080569577,0.01694179871660363,-0.0005460812735084413,0.003416224327216573,0.001831622579755466,0.007898742783437765,-0.00948711323054431,-0.0023276742784642535,-0.0038414029184997874,0.009807920266232464,0.008218015968468233,-0.001104611650319198,0.0035520921309163843,-0.015880577931192432
WALKING_UPSTAIRS,0.02520017625699272,0.024690412120534532,-0.000993592245756968,-0.0018835914941998588,0.007386456764808223,-0.018136701073255924,-0.012952702060476941,0.016880789734919525,-0.0007505078666867115,0.0066101305189321955,0.0012081100947210644,0.005646266791574552,-0.0070101325552350095,-0.0018974841652563935,-0.0028824901061352626,0.007463313866885048,0.006677040281316943,-0.0001480334599486097,-0.0004824366222672741,-0.017468179656388343
WALKING_UPSTAIRS,0.027101017039872926,0.027579778958208612,-0.0011512346839499662,-0.0023567349824686733,0.00952479384426749,-0.026270919254147308,-0.02028438757619184,0.029976708401685388,-0.003023799547296748,0.03744307274041399,-0.002264471066093481,-0.005260230516818863,0.0037417014736127307,-0.0009063899610488799,0.0006753926012322761,7.213017839399962e-06,0.004063094784986616,0.00616760835462987,-0.02805670276579086,-0.049657839789489594
STANDING,0.03601242261522731,-0.008775118358734365,0.02260905389186422,0.00022690046181476087,0.009001855241203257,-0.00691242249881468,-0.020657717602062923,0.015452119047951378,-0.0002585770851732406,-0.004818684408508555,0.04834761104985024,0.015184052794405788,-0.037452672198506516,0.012444756746178176,0.022021535156720937,0.03745334114968682,-0.028809661974104683,-0.007357836717809646,-0.030429886964707335,0.009011477486103172
STANDING,0.03170537168327836,0.004651006778826438,0.013440733103148621,-0.0005479846887200359,0.00835332199721106,-0.010747563785189014,-0.017598000342346595,0.015094992310029106,-0.00017316681790904742,-0.004891331497616548,0.0357309571791893,0.01470264337117642,-0.03186011606931604,0.008480378720356719,0.013607488010169934,0.03680822836675696,-0.024001577880372226,-0.006834374563039123,-0.021987730763985146,0.006711049696202801
STANDING,0.03181517563896741,0.0030895254481679143,0.014061089335030783,-0.00045756249353156653,0.008031144961793102,-0.010170283208279474,-0.016906373568009284,0.01434094448786652,-0.00011868884071587088,-0.00524817631214554,0.03285893683196561,0.014241799287858481,-0.029618528510896875,0.007387255986003394,0.011487933314938255,0.03661332603834068,-0.023146109302235058,-0.006402725840896214,-0.01913208796876034,0.006079333931353653
STANDING,0.06726624627945954,-0.10867793865950358,0.08938815493029593,0.006446031103777978,0.009460847370860082,0.018382381401111317,-0.037803176020774036,0.018168606586077163,-0.0004680327928955687,-0.007569522894502181,0.10509727684107359,0.02203401800913874,-0.05651860995691029,0.028147089393485116,0.06483730531131693,0.08634977502635718,-0.07708011021462655,-0.011047415458178191,-0.0702505778085625,0.020303918677340847
STANDING,0.09308878171448341,-0.19920846475927267,0.14616939723084824,0.011873946471957457,0.00694651027115306,0.04140841390728346,-0.04682176899378947,0.016010509173956446,-0.0006146943845826856,-0.006038953090681315,0.11460487937434814,0.01871003865362139,-0.04275184733663186,0.029862001281542913,0.08502232527122795,0.07969228439492107,-0.07209316274264568,-0.005616317078452738,-0.06213589227568792,0.0175088280177248
STANDING,0.11170663731292674,-0.26314168566964896,0.18996716160572077,0.0161053648928521,0.008364646369428111,0.06438401861190875,-0.05790696531629228,0.015450706805618723,-0.0008117554762981138,-0.005384885995575474,0.15115360264533642,0.01288348372599275,-0.03945990200818127,0.040853346500293625,0.1354136817726987,0.03735433775699836,-0.04480957126437857,-0.003504149655965919,-0.05980215902389525,0.019224708543640025
STANDING,0.09963109747274397,-0.22577964377103912,0.1654263316600337,0.01392323766707189,0.008296666199246143,0.05609389898606192,-0.05169192832341358,0.014303573945110826,-0.0007130861013045822,-0.004799539418452037,0.13359007674256632,0.010390482592013518,-0.032969933310779666,0.036138884300257704,0.12346936861868583,0.020729157809108754,-0.029132594279931246,-0.0024507668140977233,-0.047784729964642614,0.01620449365812023
STANDING,0.09486165874890717,-0.2056083570216009,0.15147400541855957,0.012334298903192925,0.008629382281460199,0.0469048811629217,-0.04850974824411646,0.015263213709029735,-0.0006546473545750855,-0.005687829468715282,0.12609149592148186,0.014517187570284093,-0.04107765816418335,0.03308118666460462,0.10121596739143758,0.05424296939104128,-0.05401493280318222,-0.0053605379110904135,-0.05746279215879484,0.01736759423004816
STANDING,0.0469471538516406,-0.043819665837705885,0.047211440834839656,0.0025145526877562736,0.010212846449052118,0.004452810991687274,-0.02825790683241264,0.01609083073113898,-0.0003132166404318588,-0.006565993016098731,0.0790380593648613,0.01661345988520773,-0.047660712936994164,0.021615146106861962,0.048200892278062825,0.040314667817956125,-0.03818616646009361,-0.008845075495637619,-0.046424259119644554,0.015039902873167688
STANDING,0.06300233936507463,-0.08773176786271665,0.07975686830421226,0.0050730275609998385,0.01367858108955718,0.016676310522989186,-0.04265305183790668,0.018954703226519765,-0.0005486553343581808,-0.008814830650036434,0.13595702670602905,0.02223205024510669,-0.07968714676479118,0.03954502946161541,0.08089163381982772,0.044507408232228485,-0.06058017011548591,-0.011749547246924162,-0.08399466274272611,0.027203401954665637
STANDING,0.06117246645509737,-0.0803127310924128,0.07386161091006913,0.004562412359302423,0.012597040119899768,0.011478410937345609,-0.04043665183787881,0.02017454919933518,-0.0005064405653300158,-0.009227610282107904,0.12549153858453888,0.02585987935544491,-0.07948495523392647,0.036089646305818214,0.06882051469725156,0.0727320004195163,-0.07784373428635516,-0.013112911654089093,-0.08802524285837729,0.027218449469285658
STANDING,0.0648162251519968,-0.09501267789772244,0.08351492319374046,0.005679266956204556,0.012198070560906112,0.01665791850072527,-0.04185634897216043,0.020260298886949715,-0.0005354648681304162,-0.009064169385374342,0.1308613489525168,0.025027674517265133,-0.07593010368634004,0.037394680139378855,0.08002500192384668,0.07711781263770923,-0.07988267248144806,-0.013426215706925166,-0.0892553302962415,0.027532862951559
STANDING,0.0755689822155328,-0.1313281795547929,0.1079036833049448,0.008003031638293157,0.012844945963204207,0.028241391347270994,-0.04755494094899756,0.020278404203903408,-0.0006367621953021797,-0.009078447115863583,0.15131486764593116,0.023593467814697993,-0.07712131146182023,0.0430408813411069,0.10226188805232682,0.07358535646382144,-0.08028883107744988,-0.013717861841006457,-0.09508702562616951,0.02962397295487307
STANDING,0.10917045303490445,-0.2421225770792494,0.1832208423258603,0.014485143812796772,0.015364626535214974,0.062351248815428716,-0.06896925448570275,0.016741872204907596,-0.0009501768391789446,-0.009358031355015322,0.2179647074239043,0.01941680287675444,-0.09612032465771088,0.06362896195031922,0.15039176853906283,0.01970302503302972,-0.06731505536644386,-0.008233227606548347,-0.11286700019892491,0.03722087300861806
STANDING,0.10821716284392785,-0.2553892068694781,0.183288092539111,0.01563347809050902,0.006329542999249304,0.061282738380112695,-0.0540102041124694,0.013859135278497973,-0.0007417085264751705,-0.004354472148008117,0.12870785941034235,0.01146575504075086,-0.027508452004505947,0.03449853219486043,0.12207126586970887,0.03204135463343777,-0.03620693984990062,-0.0007863221289292995,-0.04754177910520838,0.01556499687884591
STANDING,0.028043031004727853,0.012077572300434063,0.0072467082102859,-0.0009753834271404834,0.00717799249707226,-0.011908077456498576,-0.013701363914548858,0.012914926268223775,-7.456186613025322e-05,-0.00433131209477091,0.01983857825182202,0.01156812520021235,-0.021175121203139625,0.003624172383408739,0.004934130700178151,0.02412916223756426,-0.011025572426288486,-0.004455287944274104,-0.007687004061806933,0.002793995644867662
STANDING,0.03719513429044897,-0.01229742044129865,0.025033193938521953,0.00046670888998615463,0.008686398506651967,-0.006481265144223517,-0.021064132696419737,0.015373758263109667,-0.0001774105911853298,-0.006090291921916577,0.048495912208263145,0.0167378018182275,-0.038528974305662836,0.012050149520075168,0.01980458183302207,0.04761427717812065,-0.03603787893709062,-0.007538979961983299,-0.03168541347930763,0.009699950024146961
STANDING,0.036069494429699235,-0.0060305037789094955,0.022194055410461894,0.00011388109433041864,0.009809103408285823,-0.007388462662478425,-0.022533772122590896,0.01644111167894591,-0.00023310444755825438,-0.006163986970262382,0.05735240541031147,0.017268339872060053,-0.04465700155439281,0.015352906736159471,0.02667799275069162,0.03972584557073228,-0.03289887219429837,-0.008386741064980462,-0.036745667024497254,0.011839153369957835
STANDING,0.04146645057083484,-0.0190254442177297,0.03241541894621243,0.0009360471490101176,0.011130322191778317,-0.004465604755839165,-0.02796369740231493,0.018943661619227475,-0.0003497889221286326,-0.007052059629143816,0.07947893185940155,0.021155156579828985,-0.058096046616044006,0.022237860776402635,0.040354500022533976,0.054494775833703345,-0.04937199799984202,-0.010870996853828209,-0.05542760012993514,0.017325545488126134
STANDING,0.047238487322877123,-0.038241425565921715,0.04543214902624696,0.0020937870477108307,0.01159281881472975,0.0012204879388032642,-0.031757178481832085,0.018645085248377134,-0.00036903090604907285,-0.008057025122499702,0.0955025802805775,0.02217487203474394,-0.06576161222243702,0.027111053094649833,0.04905551773805733,0.05782562227005273,-0.05830380591443228,-0.011380801840626642,-0.06636310268418837,0.02076951160109144
STANDING,0.05535630441744443,-0.06080601290681655,0.061122790359624334,0.0034594816512933295,0.012488565043154393,0.006176039828662824,-0.036911958053856275,0.020816944770106125,-0.00045617456360921957,-0.009061119363255436,0.11445681566644672,0.02569608892818896,-0.07484067199503758,0.032322216521697915,0.0621558324508665,0.07907088636663337,-0.07664435815250566,-0.01393689206213944,-0.08199179593971216,0.02504202738108616
STANDING,0.03780681855718314,-0.012937392741883144,0.02679294822297441,0.0006248427766240504,0.009775915876854918,-0.00479859305624754,-0.023595022256677874,0.016494687266663345,-0.0002582026975630775,-0.006100012467721228,0.0621277083553,0.016957413139960947,-0.044572829405591055,0.016957411116965308,0.03376684803433859,0.03903394483769544,-0.0330654252367806,-0.008650249000706513,-0.03924074296752958,0.012774907080704273
STANDING,0.038928508712978795,-0.016194983810573504,0.029160780995976753,0.0008388757479370193,0.009946470070261976,-0.0039057922978832276,-0.02450429692526583,0.01686587659832295,-0.00029249113465021435,-0.005970744075048535,0.06543944511275127,0.017199511543898052,-0.04582002690096487,0.017942291363020235,0.03648313176658031,0.04064747236605309,-0.03490570364433552,-0.008866647978222189,-0.041408794903730964,0.013321529739914824
